export_timestamp,trading_date,ticker,company,predicted_signal,signal_strength,confidence,confidence_percentage,confidence_level,close_price,price_risk,RSI,rsi_category,sell_probability,buy_probability,high_confidence
2025-11-25 20:47:32,2025-11-24,LULU,Lululemon Athletica Inc.,Oversold (Buy),Strong,0.9999999999990656,100.0,High,169.67,Medium,62.23852214072256,Neutral,9.343636975245317e-13,0.9999999999990656,True
2025-11-25 20:47:32,2025-11-24,MAR,"Marriott International, Inc.",Oversold (Buy),Strong,0.9999999989542305,100.0,High,296.23,Medium,73.57044606012938,Overbought,1.045769471019753e-09,0.9999999989542305,True
2025-11-25 20:47:32,2025-11-24,MCHP,Microchip Technology Incorporated,Oversold (Buy),Strong,0.9999999999999998,100.0,High,51.25,Low,25.9475218658896,Oversold,2.220446049250313e-16,0.9999999999999998,True
2025-11-25 20:47:32,2025-11-24,MDLZ,"Mondelez International, Inc.",Oversold (Buy),Strong,0.9999999999985312,100.0,High,56.19,Low,50.73627844712182,Neutral,1.4688250615790821e-12,0.9999999999985312,True
2025-11-25 20:47:32,2025-11-24,MELI,"MercadoLibre, Inc.",Oversold (Buy),Strong,1.0,100.0,High,2008.92,High,26.488250859596718,Oversold,0.0,1.0,True
2025-11-25 20:47:32,2025-11-24,META,"Meta Platforms, Inc.",Oversold (Buy),Strong,0.9999999999997771,100.0,High,613.05,High,43.31490677410277,Neutral,2.2293278334473143e-13,0.9999999999997771,True
2025-11-25 20:47:32,2025-11-24,MNST,Monster Beverage Corporation,Oversold (Buy),Strong,0.9999999975690672,100.0,High,73.24,Low,72.636815920398,Overbought,2.4309327883997867e-09,0.9999999975690672,True
2025-11-25 20:47:32,2025-11-24,MRNA,"Moderna, Inc.",Oversold (Buy),Strong,0.9999999999989135,100.0,High,24.15,Low,52.04081632653079,Neutral,1.0864642518981782e-12,0.9999999999989135,True
2025-11-25 20:47:32,2025-11-24,MSFT,Microsoft Corporation,Oversold (Buy),Strong,0.9999999999999998,100.0,High,474.0,Medium,26.69055600508625,Oversold,2.220446049250313e-16,0.9999999999999998,True
2025-11-25 20:47:32,2025-11-24,MSI,"Motorola Solutions, Inc.",Oversold (Buy),Strong,1.0,100.0,High,368.33,Medium,17.717418390232027,Oversold,0.0,1.0,True
2025-11-25 20:47:32,2025-11-24,MU,"Micron Technology, Inc.",Oversold (Buy),Strong,0.9999999999995199,100.0,High,223.93,Medium,52.138921113689044,Neutral,4.800604358479177e-13,0.9999999999995199,True
2025-11-25 20:47:32,2025-11-24,NFLX,"Netflix, Inc.",Oversold (Buy),Strong,0.9999999999999998,100.0,High,106.97,Medium,6.405687656406144,Oversold,2.220446049250313e-16,0.9999999999999998,True
2025-11-25 20:47:32,2025-11-24,NTES,"NetEase, Inc.",Oversold (Buy),Strong,0.9999999999993634,100.0,High,139.2,Medium,51.76624509376375,Neutral,6.366018823200648e-13,0.9999999999993634,True
2025-11-25 20:47:32,2025-11-24,NVDA,NVIDIA Corporation,Oversold (Buy),Strong,0.9999999999984264,100.0,High,182.55,Medium,37.31929604022618,Neutral,1.5736301151036969e-12,0.9999999999984264,True
2025-11-25 20:47:32,2025-11-24,NXPI,NXP Semiconductors N.V.,Oversold (Buy),Strong,0.9999999999994298,100.0,High,191.56,Medium,36.07019064124781,Neutral,5.702105454474804e-13,0.9999999999994298,True
2025-11-25 20:47:32,2025-11-24,ODFL,"Old Dominion Freight Line, Inc.",Oversold (Buy),Strong,0.9999999999993783,100.0,High,132.33,Medium,36.90165361183643,Neutral,6.217248937900877e-13,0.9999999999993783,True
2025-11-25 20:47:32,2025-11-24,ORLY,"O'Reilly Automotive, Inc.",Oversold (Buy),Strong,0.9999999972623823,100.0,High,99.0,Low,70.27450980392186,Overbought,2.737617688097771e-09,0.9999999972623823,True
2025-11-25 20:47:32,2025-11-24,PANW,"Palo Alto Networks, Inc.",Oversold (Buy),Strong,0.9999999999999998,100.0,High,183.89,Medium,17.669411019632648,Oversold,2.220446049250313e-16,0.9999999999999998,True
2025-11-25 20:47:32,2025-11-24,PAYX,"Paychex, Inc.",Oversold (Buy),Strong,0.9999999999991209,100.0,High,109.91,Medium,33.966891477620976,Neutral,8.790745908981989e-13,0.9999999999991209,True
2025-11-25 20:47:32,2025-11-24,PCAR,PACCAR Inc,Oversold (Buy),Strong,0.9999999999991382,100.0,High,102.46,Medium,61.99134199134196,Neutral,8.617551117140465e-13,0.9999999999991382,True
2025-11-25 20:47:32,2025-11-24,PDD,PDD Holdings Inc.,Oversold (Buy),Strong,0.9999999999999998,100.0,High,113.49,Medium,18.173287456990977,Oversold,2.220446049250313e-16,0.9999999999999998,True
2025-11-25 20:47:32,2025-11-24,PEP,"PepsiCo, Inc.",Oversold (Buy),Strong,0.999999999998266,100.0,High,145.5,Medium,59.1036414565829,Neutral,1.7339463198595695e-12,0.999999999998266,True
2025-11-25 20:47:32,2025-11-24,PTON,"Peloton Interactive, Inc.",Oversold (Buy),Strong,0.9999999999983611,100.0,High,6.6,Low,42.90030211480368,Neutral,1.638911228951656e-12,0.9999999999983611,True
2025-11-25 20:47:32,2025-11-24,PYPL,"PayPal Holdings, Inc.",Oversold (Buy),Strong,0.9999999999991995,100.0,High,60.56,Low,33.54203935599293,Neutral,8.004708007547379e-13,0.9999999999991995,True
2025-11-25 20:47:32,2025-11-24,QCOM,QUALCOMM Incorporated,Oversold (Buy),Strong,0.999999999999239,100.0,High,165.06,Medium,41.56913740788904,Neutral,7.609468610780823e-13,0.999999999999239,True
2025-11-25 20:47:32,2025-11-24,REGN,"Regeneron Pharmaceuticals, Inc.",Oversold (Buy),Strong,0.9999999995044773,100.0,High,761.45,High,85.6456007265346,Overbought,4.955227339564772e-10,0.9999999995044773,True
2025-11-25 20:47:32,2025-11-24,ROP,"Roper Technologies, Inc.",Oversold (Buy),Strong,0.9999999999994422,100.0,High,439.64,Medium,41.255199855308184,Neutral,5.577760475716786e-13,0.9999999999994422,True
2025-11-25 20:47:32,2025-11-24,ROST,"Ross Stores, Inc.",Oversold (Buy),Strong,0.9999999991245738,100.0,High,174.13,Medium,76.1194029850746,Overbought,8.754261759946758e-10,0.9999999991245738,True
2025-11-25 20:47:32,2025-11-24,SBUX,Starbucks Corporation,Oversold (Buy),Strong,0.9999999999982323,100.0,High,83.34,Low,58.90476190476188,Neutral,1.7676970998081742e-12,0.9999999999982323,True
2025-11-25 20:47:32,2025-11-24,SHOP,Shopify,Oversold (Buy),Strong,0.9999999999997089,100.0,High,155.31,Medium,44.99911174276069,Neutral,2.9110047705671604e-13,0.9999999999997089,True
2025-11-25 20:47:32,2025-11-24,SIRI,Sirius XM Holdings Inc.,Oversold (Buy),Strong,0.9999999999992373,100.0,High,20.94,Low,38.005390835579334,Neutral,7.627232179174825e-13,0.9999999999992373,True
2025-11-25 20:47:32,2025-11-24,SNPS,"Synopsys, Inc.",Oversold (Buy),Strong,0.999999999999754,100.0,High,404.63,Medium,42.35585703104617,Neutral,2.460254222569347e-13,0.999999999999754,True
2025-11-25 20:47:32,2025-11-24,TMUS,"T-Mobile US, Inc.",Oversold (Buy),Strong,0.9999999999985751,100.0,High,207.34,Medium,51.67464114832546,Neutral,1.424860229803926e-12,0.9999999999985751,True
2025-11-25 20:47:32,2025-11-24,TSCO,Tractor Supply Company,Oversold (Buy),Strong,0.9999999999986888,100.0,High,53.03,Low,49.887640449437825,Neutral,1.3111733920823099e-12,0.9999999999986888,True
2025-11-25 20:47:32,2025-11-24,TSLA,"Tesla, Inc.",Oversold (Buy),Strong,0.9999999999996927,100.0,High,417.78,Medium,42.03561116458133,Neutral,3.0730973321624333e-13,0.9999999999996927,True
2025-11-25 20:47:32,2025-11-24,TSM,Taiwan Semiconductor Manufacturing Company Limited,Oversold (Buy),Strong,0.9999999999995093,100.0,High,284.64,Medium,42.19346275095394,Neutral,4.907185768843192e-13,0.9999999999995093,True
2025-11-25 20:47:32,2025-11-24,TTWO,"Take-Two Interactive Software, Inc.",Oversold (Buy),Strong,0.9999999999993341,100.0,High,239.07,Medium,38.19370802403684,Neutral,6.659117701701689e-13,0.9999999999993341,True
2025-11-25 20:47:32,2025-11-24,TXN,Texas Instruments Incorporated,Oversold (Buy),Strong,0.9999999999992681,100.0,High,161.26,Medium,52.80898876404475,Neutral,7.318590178329032e-13,0.9999999999992681,True
2025-11-25 20:47:32,2025-11-24,VRSK,"Verisk Analytics, Inc.",Oversold (Buy),Strong,0.9999999999986824,100.0,High,219.84,Medium,49.792531120331844,Neutral,1.3176126856251358e-12,0.9999999999986824,True
2025-11-25 20:47:32,2025-11-24,VRTX,Vertex Pharmaceuticals Incorporated,Oversold (Buy),Strong,0.9999999999993292,100.0,High,424.0,Medium,51.72618165654149,Neutral,6.707967514785196e-13,0.9999999999993292,True
2025-11-25 20:47:32,2025-11-24,VTRS,Viatris Inc.,Oversold (Buy),Strong,0.9999999999988036,100.0,High,10.57,Low,51.14942528735619,Neutral,1.1963763313360687e-12,0.9999999999988036,True
2025-11-25 20:47:32,2025-11-24,WBD,"Warner Bros. Discovery, Inc.",Oversold (Buy),Strong,0.99999999999754,100.0,High,22.86,Low,52.32974910394256,Neutral,2.460032177964422e-12,0.99999999999754,True
2025-11-25 20:47:32,2025-11-24,WDAY,"Workday, Inc.",Oversold (Buy),Strong,0.9999999999993945,100.0,High,226.64,Medium,43.09682635940959,Neutral,6.055156376305604e-13,0.9999999999993945,True
2025-11-25 20:47:32,2025-11-24,XEL,Xcel Energy Inc.,Oversold (Buy),Strong,0.9999999999989757,100.0,High,80.26,Low,41.09772423025457,Neutral,1.0242917625191694e-12,0.9999999999989757,True
